id,title,theme,genre,scene_type,location,time,emotion,emotion_intensity,characters,summary,blocking_count,lighting_cue_count,sound_cue_count
natok_288,পরীক্ষার চাপ - ছোট নাটক 288,পরীক্ষার চাপ,student_life,revelation,পার্ক,বিকেল,আশা,0.66,রাহাত | তানভীর,পার্ক-এ পরীক্ষার চাপ নিয়ে রাহাত ও তানভীর-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_289,মোবাইল আসক্তি - ছোট নাটক 289,মোবাইল আসক্তি,awareness,decision,চায়ের দোকান,রাত,রাগ,0.57,মিতা | সুমাইয়া,চায়ের দোকান-এ মোবাইল আসক্তি নিয়ে মিতা ও সুমাইয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_290,বন্ধুত্বের পরীক্ষা - ছোট নাটক 290,বন্ধুত্বের পরীক্ষা,emotional_drama,confrontation,শ্রেণিকক্ষ,রাত,দুঃখ,0.72,তিথি | রাফি,শ্রেণিকক্ষ-এ বন্ধুত্বের পরীক্ষা নিয়ে তিথি ও রাফি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_291,পারিবারিক ভুল বোঝাবুঝি - ছোট নাটক 291,পারিবারিক ভুল বোঝাবুঝি,social_drama,revelation,ছাত্রাবাস,রাত,উদ্বেগ,0.88,নাঈম | রিয়াদ,ছাত্রাবাস-এ পারিবারিক ভুল বোঝাবুঝি নিয়ে নাঈম ও রিয়াদ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_292,অনলাইন প্রতারণা - ছোট নাটক 292,অনলাইন প্রতারণা,family_drama,decision,বিশ্ববিদ্যালয়ের করিডর,বিকেল,দ্বিধা,0.58,রাহাত | সামি,বিশ্ববিদ্যালয়ের করিডর-এ অনলাইন প্রতারণা নিয়ে রাহাত ও সামি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_293,নারীর শিক্ষা - ছোট নাটক 293,নারীর শিক্ষা,student_life,revelation,বাসস্ট্যান্ড,বিকেল,উদ্বেগ,0.59,আরিফ | মৌ,বাসস্ট্যান্ড-এ নারীর শিক্ষা নিয়ে আরিফ ও মৌ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_294,সততার মূল্য - ছোট নাটক 294,সততার মূল্য,awareness,reconciliation,বাসস্ট্যান্ড,সন্ধ্যা,দুঃখ,0.83,নাঈম | নাবিল,বাসস্ট্যান্ড-এ সততার মূল্য নিয়ে নাঈম ও নাবিল-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_295,পরিবেশ দূষণ - ছোট নাটক 295,পরিবেশ দূষণ,emotional_drama,decision,বাসস্ট্যান্ড,সন্ধ্যা,দুঃখ,0.84,রাফি | সুমাইয়া,বাসস্ট্যান্ড-এ পরিবেশ দূষণ নিয়ে রাফি ও সুমাইয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_296,দারিদ্র্য ও শিক্ষা - ছোট নাটক 296,দারিদ্র্য ও শিক্ষা,social_drama,revelation,বিশ্ববিদ্যালয়ের করিডর,সকাল,দুঃখ,0.55,শীলা | তানভীর,বিশ্ববিদ্যালয়ের করিডর-এ দারিদ্র্য ও শিক্ষা নিয়ে শীলা ও তানভীর-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_297,বিশ্বাস ভঙ্গ - ছোট নাটক 297,বিশ্বাস ভঙ্গ,family_drama,confrontation,শ্রেণিকক্ষ,সন্ধ্যা,উদ্বেগ,0.65,নীরা | সুমাইয়া,শ্রেণিকক্ষ-এ বিশ্বাস ভঙ্গ নিয়ে নীরা ও সুমাইয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_298,পুরোনো চিঠি - ছোট নাটক 298,পুরোনো চিঠি,student_life,revelation,ছাত্রাবাস,সন্ধ্যা,উদ্বেগ,0.73,জয়া | রাহাত,ছাত্রাবাস-এ পুরোনো চিঠি নিয়ে জয়া ও রাহাত-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_299,স্বপ্ন বনাম বাস্তবতা - ছোট নাটক 299,স্বপ্ন বনাম বাস্তবতা,awareness,confrontation,বিশ্ববিদ্যালয়ের করিডর,বিকেল,দুঃখ,0.83,নাবিল | আরিফ,বিশ্ববিদ্যালয়ের করিডর-এ স্বপ্ন বনাম বাস্তবতা নিয়ে নাবিল ও আরিফ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_300,বেকারত্ব - ছোট নাটক 300,বেকারত্ব,emotional_drama,reconciliation,চায়ের দোকান,বিকেল,উদ্বেগ,0.73,তানভীর | শীলা,চায়ের দোকান-এ বেকারত্ব নিয়ে তানভীর ও শীলা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_301,সাইবার বুলিং - ছোট নাটক 301,সাইবার বুলিং,social_drama,revelation,ছাত্রাবাস,বিকেল,উদ্বেগ,0.9,নাঈম | মৌ,ছাত্রাবাস-এ সাইবার বুলিং নিয়ে নাঈম ও মৌ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_302,ভুয়া খবর - ছোট নাটক 302,ভুয়া খবর,family_drama,decision,গ্রামের উঠান,সকাল,উদ্বেগ,0.57,রাহাত | নাবিল,গ্রামের উঠান-এ ভুয়া খবর নিয়ে রাহাত ও নাবিল-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_303,পরীক্ষার চাপ - ছোট নাটক 303,পরীক্ষার চাপ,student_life,reconciliation,গ্রামের উঠান,সন্ধ্যা,রাগ,0.59,নাঈম | নীরা,গ্রামের উঠান-এ পরীক্ষার চাপ নিয়ে নাঈম ও নীরা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
